2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0419.h5
2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0395.h5
2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0391.h5
2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0384.h5
2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0374.h5
2024-03-14 10:34:36 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0358.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0345.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0316.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0310.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0301.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0292.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0194.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0190.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0181.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0128.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0112.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0103.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0098.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0094.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0091.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0078.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0041.h5
2024-03-14 10:34:37 - root - INFO      - data_generate_h5.py : 394 line - load path:F:/DataVolume_predict/mask\FRB121102_tracking-M01_0013.h5
2024-03-14 10:35:55 - matplotlib.pyplot - DEBUG     - pyplot.py : 339 line - Loaded backend module://matplotlib_inline.backend_inline version unknown.
2024-03-14 10:35:55 - matplotlib.pyplot - DEBUG     - pyplot.py : 339 line - Loaded backend module://matplotlib_inline.backend_inline version unknown.
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1378 line - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
